country,year,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
LAC,1997,13.9043030067387,2084674901362.97,40.1008517628,1.61277033727475,491387049.428173,2.23206195294621,363670705.029592
LAC,1998,14.5238811972157,2084408155965.57,38.13933973,1.57560227291911,499129354.947793,2.19175687070343,371641482.693813
LAC,1999,14.9476315315069,1851581310713.15,36.2599727826,1.52959756799007,506764025.422199,2.14195415618769,379601872.878491
LAC,2000,16.1436954681215,2054022015046.62,34.5282753986,1.47752625708463,514251596.959271,2.08458507212454,387514996.854021
LAO,1991,0.848348060438,1028087947.26262,137.2,2.82058336751753,4312348.0,5.38482642885129,681350.984
LAO,1992,0.848308448488,1127806917.73818,129.7,2.79481196699373,4434570.0,5.29494218753546,718400.34
LAO,1993,14.0815880696,1327748654.64293,123.7,2.72812557339873,4557216.0,5.16727088581465,756497.856
LAO,1994,14.4058824055,1543606381.86909,117.5,2.61546958255448,4677981.0,4.99653445192633,795256.77
LAO,1995,15.055283833,1763536299.22391,112.8,2.47304591378814,4795112.0,4.79873213021485,834349.488
LAO,1996,15.9539631985,1873671510.57399,107.8,2.32613111293545,4907960.0,7.47844641548554,899138.272
LAO,1997,15.953892106,1747011884.41192,101.9,2.188925241755,5016576.0,7.08873384091262,965189.2224
LAO,1998,15.9538209962,1280177847.19482,97.6,2.05718352227148,5120845.0,6.72808331883224,1032362.352
LAO,1999,15.9750549783,1454430642.01692,92.8,1.93541670794441,5220920.0,6.39784475494379,1100569.936
LAO,2000,16.3170408821,1735155219.36735,88.1,1.82468874415805,5317060.0,6.09646171267346,1169753.2
LBN,1991,0.476941655744,4451497337.41987,37.3,2.60086201764902,3026061.0,3.00917290076047,2524945.2984
LBN,1992,0.47699695407,5545921820.95553,36.3,3.40219980411346,3130785.0,3.80885028675066,2622971.673
LBN,1993,0.477052269146,7535259914.42768,35.5,3.73093764458832,3249799.0,4.13594117614934,2733730.9188
LBN,1994,0.47710759913,9599127189.45125,34.5,3.48024220233997,3364891.0,3.8836120694698,2841986.9386
LBN,1995,0.477162944896,11718795352.0579,33.7,2.87321871523613,3462974.0,3.27496804444213,2936601.952
LBN,1996,0.477218306153,13690217120.5605,32.7,2.17551546634707,3539137.0,2.45813458993058,3009682.1048
LBN,1997,0.477273685708,15751867489.4446,31.7,1.63145511736601,3597350.0,1.9132777557502,3067820.08
LBN,1998,0.477329080462,17247179483.2157,30.9,1.29314414630064,3644171.0,1.57417477622616,3116495.0392
LBN,1999,0.477329080462,17391056436.8069,30.1,1.25064963507316,3690033.0,1.53089269564339,3164572.3008
LBN,2000,0.477329080462,17260364842.4544,29.3,1.40727437831204,3742329.0,1.6867342714136,3218402.94
LBR,1991,18.1423780203,348000000.0,225.1,-1.6946428176263,2091355.0,0.359176369887076,967042.552
LBR,1992,18.1423093901,223500000.0,223.3,-1.7935926524008,2054179.0,0.218892309139897,969161.6522
LBR,1993,18.1422407391,160400000.0,218.6,-1.15493710518374,2030591.0,0.817844607511173,977120.3892
LBR,1994,18.1421720779,132200000.0,214.9,0.458468814338755,2039922.0,2.39308358672529,1000785.7332
LBR,1995,18.1421033959,134800000.0,210.7,2.64467357535521,2094591.0,4.54257023513548,1047295.5
LBR,1996,18.1420347139,159400000.0,202.4,5.0828919333788,2203809.0,6.78826738996154,1120857.2574
LBR,1997,18.1419660009,295900000.0,194.1,6.86908941046412,2360511.0,8.54586880143243,1220856.2892
LBR,1998,18.1418972879,359600012.473438,185.7,7.36146461417182,2540835.0,9.01059115397967,1335971.043
LBR,1999,18.1418972879,441800017.769505,176.7,6.48111551583409,2710963.0,8.10348650849961,1448738.6272
LBR,2000,18.1418972879,560900012.217721,168.9,4.90637423940097,2847290.0,6.50284401055092,1546078.47
LBY,1991,0.110810440175,31992732972.3568,42.1,1.99692714750961,4421885.0,2.07615599095157,3350020.076
LBY,1992,0.111007135611,33887047909.2746,40.2,1.97244258426549,4509970.0,2.05160870530207,3419459.254
LBY,1993,0.111012460347,30660051910.5037,38.3,1.94677139852414,4598629.0,2.02587489638662,3489439.6852
LBY,1994,0.111017792047,28610549763.4685,36.3,1.90571188375124,4687106.0,1.98475285743555,3559388.2964
LBY,1995,0.111023130526,25541379186.6458,34.7,1.85805243171549,4775009.0,1.93703097998295,3629006.84
LBY,1996,0.111028476154,27884615384.6154,33.0,1.81907827831305,4862665.0,1.92428607339343,3699515.532
LBY,1997,0.1110338285,30700897874.8704,31.5,1.80182851649232,4951076.0,1.90692574108983,3770739.4816
LBY,1998,0.111039188056,27251534529.5892,30.0,1.80457683245111,5041233.0,1.90956371873479,3843436.0392
LBY,1999,0.111039188056,30484399895.6472,28.6,1.82974941246266,5134324.0,1.9346261918711,3918516.0768
LBY,2000,0.111039188056,33896600870.7706,27.2,1.86904053498483,5231189.0,1.97380743822921,3996628.396
LIC,1991,9.52599591045348,145353810597.967,162.2983796404,2.6108756933541,518313871.286705,3.99476692673157,112830997.364327
LIC,1992,9.62407052447671,138116415677.254,159.8344870752,2.55993632286572,531582376.344224,3.95763066111405,117296431.511258
LIC,1993,9.82629354781067,131604888473.829,157.4136343976,2.51084278613713,544929574.09304,3.89358418629031,121863466.819664
LIC,1994,9.85948668736449,121968668543.801,155.8613083904,2.48343256891006,558462532.613689,3.82942983979902,126530142.781869
LIC,1995,9.86626984040726,139655040291.761,152.7917591929,2.47251204511197,572270586.0,3.77160295105143,131302357.381
LIC,1996,9.91247427393996,156105724309.738,149.3261795346,2.43725003572844,586218251.061748,3.78993091127209,136278626.010611
LIC,1997,9.96069397684105,162782710492.225,146.3434391707,2.41359376567351,600367178.222615,3.72483266422626,141354776.786613
LIC,1998,9.98311333278872,166349955979.872,143.1133191548,2.38642146245705,614694469.417267,3.67075680505215,146543566.874774
LIC,1999,10.0537205754036,165223166305.412,139.819127416,2.35245640855324,629154888.856096,3.62233693079266,151851868.61738
LIC,2000,10.0653318231093,164799150333.392,136.5074315878,2.31336256011087,643709522.5,3.573428212986,157278186.1325
LKA,1991,19.5577264471,9000362581.58086,30.5,1.18016568985828,17542866.0,0.245579448034493,2989304.3664
LKA,1992,19.5577765442,9703011635.86585,29.4,1.12273660654708,17740936.0,0.179333383211228,2994669.9968
LKA,1993,19.5982993456,10338679635.7616,28.6,1.03564599861857,17925624.0,0.0832578474930308,2997164.3328
LKA,1994,19.5983460959,11717604208.8223,27.6,0.911262352743237,18089720.0,-0.0502835172009557,2995657.632
LKA,1995,19.6688708546,13029697560.9756,26.7,0.769723016185816,18229498.0,-0.201158396510268,2989637.672
LKA,1996,19.6689172747,13897738375.2488,25.8,0.607591228947065,18340596.0,-0.249731842101754,2982180.9096
LKA,1997,20.769169012,15091930835.7349,25.0,0.47682295712847,18428257.0,-0.387913746989773,2970635.0284
LKA,1998,20.7692151319,15794972847.1683,24.2,0.443106578782448,18510095.0,-0.429173095252898,2957913.181
LKA,1999,20.7692151319,15656342015.855,23.4,0.53887225042139,18610110.0,-0.341083144763512,2947841.424
LKA,2000,20.7692151319,16330810303.9158,22.7,0.722654993548454,18745084.0,-0.165112409653262,2942978.188
LMC,1991,7.28862306462595,842407065317.943,110.7671906161,2.07589150715368,1788576804.58525,3.24363931331007,571721662.689067
LMC,1992,7.52536799467806,838803069092.612,108.5059698875,1.99641108821531,1824284150.23324,3.16296736181162,589805032.280329
LMC,1993,7.89119334738825,883574133689.847,106.2670886151,1.96186392453231,1860074122.85763,3.10832343102592,608138080.296068
LMC,1994,7.9150455715249,956503698479.607,104.112660675,1.89501709929247,1895322845.54529,3.01525470457322,626474992.372497
LMC,1995,8.2269719478716,1067253833338.28,101.7274672578,1.85606237108667,1930501219.69207,2.95896370674356,645012160.028623
LMC,1996,8.57494412649272,1166530715575.53,99.3756232038,1.83468792034466,1965919892.37187,3.0101481105099,664427981.376284
LMC,1997,8.90921234880763,1204069713450.25,96.9322853434,1.81208053427578,2001543944.06099,2.97980118321586,684226614.226952
LMC,1998,9.04979533134241,1080779207633.75,94.5317209904,1.78089899171974,2037189419.9796,2.94721601185498,704392250.558821
LMC,1999,9.18789466115695,1180124362473.76,92.1611955298,1.75306452296616,2072902664.96688,2.91407004922914,724918734.161447
LMC,2000,9.31883309707231,1258729037432.26,89.8504886919,1.72912132225949,2108745666.93651,2.87505260358543,745760529.101834
LMY,1991,9.05258350384298,3741934815324.36,96.7623028308,1.8154576107362,4371415044.46487,3.06143758632984,1605890513.97188
LMY,1992,9.22881975007571,3865135450958.55,95.4473939273,1.70621678283047,4446000861.6007,2.93514677325308,1653025757.5747
LMY,1993,9.42372977623861,4054687032984.83,94.1362392609,1.65928504738626,4519772689.10391,2.87032551830538,1700472977.71853
LMY,1994,9.60454315636028,4390109050531.58,92.8920021843,1.61898227284436,4592947007.71336,2.80859930517012,1748232449.95534
LMY,1995,9.74698541774424,4971360127494.95,91.1153189093,1.590492810732,4665997499.67177,2.76157954071263,1796511279.6174
LMY,1996,9.97104221160016,5411919841782.33,89.1883327315,1.56820325359897,4739169824.27447,2.80010026694602,1846815396.75368
LMY,1997,10.1994435356236,5722933060473.53,87.2867513847,1.55248797554653,4812744865.93706,2.76880496580412,1897950113.16824
LMY,1998,10.3921619464387,5533696416632.54,85.3598124647,1.52089384226382,4885941606.24697,2.72692451633398,1949705780.11201
LMY,1999,10.5488632266132,5381619603849.91,83.4140168367,1.47885808324071,4958197748.63337,2.67131020975013,2001788469.67623
LMY,2000,10.8969781808273,5872118387398.09,81.4953438393,1.45230801994872,5030206052.18169,2.63803474799975,2054596345.08774
LTU,1991,2.30500280588,10287023246.234,17.6,0.162118371669286,3704000.0,0.0733215727503403,2501681.6
LTU,1992,4.3922232602,8562311026.88874,17.6,-0.108049706556787,3700000.0,-0.196925441340834,2496760.0
LTU,1993,4.39225767793,7424597884.34971,17.4,-0.460518189663407,3683000.0,-0.54947300591033,2483078.6
LTU,1994,4.39414458759,6958636949.80629,16.9,-0.681108706443123,3658000.0,-0.770142736609784,2464028.8
LTU,1995,4.39417934846,7904895790.98773,16.1,-0.713308877948361,3632000.0,-0.802422251301619,2444336.0
LTU,1996,4.39421422061,8426600000.0,15.1,-0.74616895312542,3605000.0,-0.83536181124019,2424002.0
LTU,1997,4.39424921333,10128700000.0,14.1,-0.6958969885148,3580000.0,-0.785169468057129,2405044.0
LTU,1998,4.45802160846,11254050000.0,13.2,-0.700773671517173,3555000.0,-0.790125918260063,2386116.0
LTU,1999,4.458784485,10971375000.0,12.4,-0.677394588147554,3531000.0,-0.766826742982326,2367888.6
LTU,2000,4.458784485,11434200000.0,11.8,-0.89531585136926,3499536.0,-0.984585031493779,2344689.12
LUX,1991,12.1214945572,13716986284.7017,7.9,1.35242624986647,387000.0,1.83290241847075,314631.0
LUX,1992,12.1208145285,15387195181.9322,7.4,1.38534787646176,392175.0,1.81914610247145,320406.975
LUX,1993,12.1536535574,15790566791.0448,7.1,1.41666918897998,397475.0,1.83078848848941,326326.975
LUX,1994,12.5166531748,17551791415.4811,6.7,1.42164749753152,402925.0,1.84786782562619,332413.125
LUX,1995,12.515995954,20676382047.0717,6.4,1.40171965298123,408625.0,1.88841934362069,338750.125
LUX,1996,12.5153406463,20581889250.8143,6.1,1.36114394109864,414225.0,1.57803762776486,344138.13
LUX,1997,12.5268559714,18516801984.664,5.8,1.25350248369427,419450.0,1.46992675958606,349234.07
LUX,1998,12.5553195211,19353856412.5361,5.5,1.24387080269218,424700.0,1.45982769526095,354369.68
LUX,1999,19.6990201464,21187726401.0228,5.2,1.35062128530242,430475.0,1.56611280889261,359963.195
LUX,2000,19.7496817159,20269578035.7472,5.0,1.34408299573143,436300.0,1.55911115169328,365619.4
LVA,1991,6.4458129908,6756418263.69451,21.3,-0.326289015682531,2662000.0,-0.470693393496831,1842104.0
LVA,1992,6.69502876206,4848056772.31365,22.0,-1.13337057946199,2632000.0,-1.27798383598489,1818712.0
LVA,1993,6.6950021552,4467987271.30202,22.7,-1.76317320007301,2586000.0,-1.90799592897697,1784340.0
LVA,1994,6.69497515145,5060854731.05477,22.9,-1.48035417055508,2548000.0,-1.62538692173953,1755572.0
LVA,1995,6.69494774307,5235719778.6716,22.5,-1.30359333355637,2515000.0,-1.44883672385293,1730320.0
LVA,1996,6.69584336575,5585292782.56922,21.7,-0.958856666655934,2491000.0,-1.16255241814111,1710320.6
LVA,1997,14.0876445151,6133234179.75373,20.7,-1.65962106760808,2450000.0,-1.86373262970347,1678740.0
LVA,1998,14.0874957139,6616957681.24198,19.6,-1.64612760152603,2410000.0,-1.85065662988359,1647958.0
LVA,1999,15.4071239735,7288524472.50101,18.4,-0.833338103325472,2390000.0,-1.03828625868759,1630936.0
LVA,2000,15.407092573,7833068425.39159,17.3,-0.755988433086329,2372000.0,-0.961357483589728,1615332.0
MAR,1991,1.25020436464,27836559831.3913,82.1,1.82673860920531,25237951.0,3.18116111998101,12381738.7606
MAR,1992,1.25019017074,28450632466.6198,78.6,1.73559147995884,25679802.0,3.07191426117558,12767997.5544
MAR,1993,1.25017597709,26801064630.6054,75.3,1.65282792677604,26107772.0,2.9715283549714,13153095.5336
MAR,1994,1.54495026236,30351265891.5571,72.2,1.58018549318371,26523600.0,2.88172230439075,13537645.44
MAR,1995,1.54493896965,32986182669.7892,68.9,1.51540161288872,26928600.0,2.80021586067361,13922086.2
MAR,1996,1.5449276767,36638763638.8669,66.0,1.45642210719867,27323664.0,2.07346995781089,14213770.0128
MAR,1997,1.5449163835,33414747559.5675,63.0,1.39913906324527,27708647.0,2.0124027713947,14502705.8398
MAR,1998,1.54490509055,40021694630.8991,60.3,1.34086280907444,28082684.0,1.95038850569078,14788341.3944
MAR,1999,1.54490509055,39734023742.7921,57.6,1.27986381949397,28444414.0,1.88569679707,15069850.5372
MAR,2000,1.54490509055,37020609824.9576,55.3,1.21887016163291,28793236.0,1.82105489442041,15346794.788
MDA,1991,0.982318506511,3094567110.11286,36.1,0.258422204,3706000.0,0.0562935834980887,1730702.0
MDA,1992,1.14932575857,2319243406.66602,34.8,0.083868751,3709000.0,-0.133445289896568,1728394.0
MDA,1993,1.2725438224,2371812923.88379,33.4,-0.103892505,3705000.0,-0.32272682976931,1722825.0
MDA,1994,1.33441816109,1702314352.74439,32.5,-0.304621864,3694000.0,-0.512623033210304,1714016.0
MDA,1995,1.33544690442,1752995313.76689,31.3,-0.512908819,3675099.0,-0.728730883960157,1701570.837
MDA,1996,1.35191105932,1695130483.83918,30.2,-0.200222133343632,3667748.0,-0.937272944506959,1685696.9808
MDA,1997,1.35198573867,1930071445.21194,29.3,-0.220896906880803,3659655.0,-0.963420519312106,1669534.611
MDA,1998,1.35206048515,1639497206.70391,28.3,-0.188282302854378,3652771.0,-0.936360598985833,1653974.7088
MDA,1999,1.35206048515,1170785047.79461,27.2,-0.158142001814522,3646999.0,-0.911858715588952,1638961.3506
MDA,2000,1.35206048515,1288420222.94787,26.4,-0.203414919918279,3639588.0,-0.962855693034756,1623256.248
MDG,1991,2.11420052698,2653082107.00178,154.0,2.97028871956767,11620718.0,4.81752848311186,2793620.6072
MDG,1992,2.11420088009,3024385657.38796,147.8,3.00085554826153,11974724.0,4.81459034597341,2931412.4352
MDG,1993,2.11420123152,3370770572.2471,142.0,3.03311896598236,12343496.0,4.81454259349509,3075999.2032
MDG,1994,2.11420158295,2977008504.17118,135.8,3.06841986506117,12728117.0,4.81866343003844,3227850.4712
MDG,1995,2.11420193606,3159853282.93262,129.4,3.10273304461717,13129227.0,4.82286928047183,3387340.566
MDG,1996,2.11420228749,3994890762.5828,123.1,3.13443110562633,13547271.0,4.13713908253907,3530418.8226
MDG,1997,2.89852463023,3545686958.20756,117.2,3.15617751211211,13981666.0,4.14893098815384,3679974.4912
MDG,1998,2.89852317407,3738620505.53069,112.0,3.16136842770048,14430739.0,4.14436311049875,3835690.4262
MDG,1999,2.89852317407,3717416630.39338,106.7,3.14751215435174,14892172.0,4.1209380361899,3997058.9648
MDG,2000,2.89852317407,3877575177.25968,101.5,3.12091082807568,15364272.0,4.08495240629309,4163717.712
MEX,1991,2.43436727137,314453895611.752,46.6,1.90006678513773,85923799.0,2.45872745600169,61693287.682
MEX,1992,2.6367804942,363609268789.416,44.5,1.8444518212442,87523328.0,2.40000880570444,63191842.816
MEX,1993,3.26460902938,403195508733.866,42.2,1.79628651149438,89109703.0,2.34877410469135,64693644.378
MEX,1994,3.96163141218,421725049057.944,40.3,1.75935450620212,90691331.0,2.30880643796618,66204671.63
MEX,1995,4.12223448402,286698251724.021,38.3,1.72870804236383,92272749.0,2.27515748957172,67728197.766
MEX,1996,4.32976556961,332908981435.719,36.4,1.70381217428386,93858373.0,2.05740971392877,69136077.5518
MEX,1997,5.01731726165,401480129436.301,34.5,1.67248944256902,95441345.0,2.02484107421999,70550242.224
MEX,1998,5.11099105229,421214803220.423,32.6,1.62190358258794,97001933.0,1.97301805538953,71956033.8994
MEX,1999,5.21815047109,481202434426.851,30.8,1.54646171522506,98513690.0,1.89634768648557,73333590.836
MEX,2000,7.73177077057,581426421971.453,29.1,1.4570521041725,99959594.0,1.80571814064467,74669816.718
MIC,1991,8.96436412091161,3601110697180.04,83.3258890631,1.70939908807651,3853101173.17816,2.99158596585056,1493059516.60755
MIC,1992,9.15516561906033,3729935876868.12,81.9155744905,1.59137560428344,3914418485.25648,2.85787733049274,1535729326.06344
MIC,1993,9.34870945475492,3924242076048.49,80.506178766,1.54364256100817,3974843115.01087,2.79217073658006,1578609510.89886
MIC,1994,9.55702589568056,4266587893687.37,79.0032494859,1.50047079502509,4034484475.09967,2.72979454241764,1621702307.17347
MIC,1995,9.72475196842078,4830158746114.71,77.2063691674,1.46840169884746,4093726913.67177,2.68277444451344,1665208922.2364
MIC,1996,9.98195875491154,5254691691293.71,75.3448447429,1.44671739932527,4152951573.21272,2.72205174386137,1710536770.74307
MIC,1997,10.2439439520776,5558647580686.49,73.4286523849,1.43093685187741,4212377687.71445,2.6926381488157,1756595336.38162
MIC,1998,10.4684288020452,5367169304348.69,71.5609101637,1.39753491922025,4271247136.8297,2.65097349919736,1803162213.23723
MIC,1999,10.6411744547072,5216715255622.15,69.7102736825,1.35313460205148,4329042859.77728,2.59401996549384,1849936601.05885
MIC,2000,11.0520701509694,5705459808999.39,67.9277207179,1.32716796218946,4386496529.68169,2.56125306506564,1897318158.95524
MKD,1991,4.40936627663,4694744806.58659,36.0,0.700449378256879,1922774.0,1.56178114606837,1120977.242
MKD,1992,4.40930306512,2316618514.75247,32.7,0.595847436204836,1934265.0,1.44982359101828,1137347.82
MKD,1993,4.40923982217,2550194959.23946,29.5,0.519672144256713,1944343.0,1.36641725416657,1152995.399
MKD,1994,4.6230420036,3381270266.71373,26.7,0.48899376261984,1953874.0,1.32862925791045,1168416.652
MKD,1995,4.62297870563,4449375525.5599,24.3,0.490637785879552,1963484.0,1.32328206353494,1183980.852
MKD,1996,4.70597927096,4422159848.93929,22.1,0.497820685704972,1973283.0,1.35647853731287,1200150.7206
MKD,1997,4.78941650783,3735312200.7332,19.9,0.490917066872832,1982994.0,1.3422647105615,1216368.5196
MKD,1998,4.78933578277,3571043201.50842,18.2,0.4734126029493,1992404.0,1.3175734600311,1232501.1144
MKD,1999,4.81936632694,3673288165.87004,16.9,0.439405732356134,2001178.0,1.27650012462948,1248334.8364
MKD,2000,4.81936632694,3586883988.95646,16.0,0.394637380667687,2009091.0,1.22478263334146,1263718.239
MLI,1991,2.33839467606,2422848180.89406,250.6,2.15009454682215,8861362.0,4.02089740780886,2103687.3388
MLI,1992,2.33840285394,2846471287.80227,246.1,2.3961846258322,9076261.0,4.23263022634465,2194639.9098
MLI,1993,2.33841100634,2677991265.8317,241.6,2.5753459688466,9313042.0,4.3786735258127,2292870.9404
MLI,1994,2.33841913567,1762717928.7364,237.5,2.66144190240977,9564231.0,4.43282477357122,2396796.2886
MLI,1995,2.33842724272,2466152468.30852,233.3,2.68500813596749,9824510.0,4.42555840561331,2505250.05
MLI,1996,2.33843535057,2619098932.86565,229.1,2.69373578125498,10092753.0,4.5585916890623,2622097.2294
MLI,1997,2.33844341465,2475182970.20661,225.0,2.7228398404287,10371338.0,4.55355458486433,2744256.0348
MLI,1998,2.33845145565,2596836146.94754,220.8,2.76884672343913,10662517.0,4.56664795297999,2872482.0798
MLI,1999,2.33845145565,2570426031.05728,217.0,2.84046984153166,10969725.0,4.6065201567267,3007898.595
MLI,2000,2.33845145565,2422469641.47315,213.2,2.92496291628716,11295324.0,4.6603643856023,3151395.396
MLT,1991,0.0966059121034,2750215016.02264,10.8,0.883151016764845,363193.424486234,0.99370940327228,328690.049160042
MLT,1992,0.0966816486537,3021944632.33295,10.4,0.929477119287027,366584.961844492,1.03991341224826,332125.97543111
MLT,1993,0.114887628787,2709194765.69239,9.9,0.975803221809225,370179.619810482,1.08611769060439,335752.915168107
MLT,1994,5.02670743307,2998504391.77827,9.5,1.02212932433141,373982.737778471,1.13232223744996,339576.325902851
MLT,1995,5.17439624576,3574740685.3341,9.2,1.06845542685362,378000.0,1.1785270518985,343602.0
MLT,1996,14.3138757923,3671847264.61896,8.8,0.527705676782782,380000.0,0.857195299769622,346560.0
MLT,1997,14.3212410246,3633453447.38065,8.5,0.786373596396247,383000.0,1.11478116614044,350445.0
MLT,1998,14.3178785596,3809843648.75204,8.2,0.520834477845843,385000.0,0.84816704521074,353430.0
MLT,1999,14.5510423322,3907960070.70472,7.9,0.776200484565702,388000.0,1.10246509703055,357348.0
MLT,2000,15.3181134954,3893057246.27148,7.7,0.514139950041865,390000.0,0.839343488679609,360360.0
MNA,1991,3.15414291865455,246650536566.113,71.3630693128,2.52102345551131,231091051.846606,3.31814893490913,120375180.192154
MNA,1992,3.16269177675258,267264375116.789,68.4434760995,2.30531239124367,236418422.499881,3.05469304090245,124052272.444458
MNA,1993,3.17463462828453,270991764732.225,65.521776438,2.19081459385893,241597911.802579,2.92995252366408,127686945.131607
MNA,1994,3.1902194502032,276725766400.505,62.6837143917,2.10957792331182,246694608.013149,2.84631685691907,131321320.174973
MNA,1995,3.24902127628958,315651481424.615,60.1165162999,2.05186733265643,251756454.086396,2.79072815287469,134986141.227823
MNA,1996,3.54436199925286,363141324584.34,57.6116560282,2.03113697024857,256869972.500331,2.69133594331628,138619071.765183
MNA,1997,3.54441007135058,373685081216.798,55.4371188352,1.99389939255981,261991701.321684,2.65967106024388,142305883.1009
MNA,1998,3.58178512007216,384372503128.774,53.3959042194,1.95397768733676,267110960.708184,2.61554735732661,146027960.865666
MNA,1999,3.58601901255883,406556283161.699,51.3428373102,1.9141856837861,272223960.477883,2.55692355945259,149761784.200428
MNA,2000,3.60818452125095,431288827635.735,49.2206507784,1.90644453449292,277413759.293994,2.53773804550241,153562345.975706
MNG,1991,4.10498716508,2379018323.22626,101.7,1.53503041946862,2226469.0,1.46483034638562,1268196.7424
MNG,1992,5.64818277839,1317611862.77556,97.1,1.1340062974693,2251861.0,1.06375690926244,1281759.2812
MNG,1993,8.2470774765,768401665.820307,92.5,0.856719124310166,2271236.0,0.786420351643554,1291879.0368
MNG,1994,8.24705532259,925817089.527829,87.9,0.751559702743859,2288370.0,0.68121147613532,1300709.508
MNG,1995,8.48416298159,1452165052.54714,83.3,0.773145482936043,2306131.0,0.702747732756626,1309882.408
MNG,1996,10.9391823678,1345719435.14958,78.5,0.830750756424935,2325369.0,0.760303412898549,1319879.4444
MNG,1997,11.6473275208,1180934217.40119,74.0,0.867017049976143,2345618.0,0.796520043179164,1330434.5296
MNG,1998,12.192448104,1124440238.12551,69.4,0.903006297516038,2366895.0,0.832459557376797,1341556.086
MNG,1999,12.2293190463,1057408608.43579,65.0,0.92381323214848,2388862.0,0.853216688446946,1353051.4368
MNG,2000,13.387541137,1136896162.14218,60.9,0.93775340957879,2411369.0,0.867106991946083,1364834.854
MOZ,1991,14.8219405565,2695475825.13329,213.5,2.33716175884153,13867422.0,7.05807537605282,3067473.7464
MOZ,1992,14.8219154895,1968901449.82406,208.6,3.1986802276692,14318167.0,7.70673473880886,3313223.8438
MOZ,1993,14.8218904226,2027650517.82227,203.8,3.67797578528988,14854590.0,7.99154091539822,3588868.944
MOZ,1994,14.8218653556,2162771442.38775,199.3,3.66675714045848,15409381.0,7.80192269541718,3880082.1358
MOZ,1995,14.821840276,2246791389.00157,195.0,3.3444318696681,15933452.0,7.31537008475311,4174564.424
MOZ,1996,14.8218151711,3178648857.4823,191.0,2.96463860056696,16412893.0,6.34207031242737,4447894.003
MOZ,1997,14.8217900663,3751832732.0463,187.1,2.70182171380702,16862385.0,5.96889994276188,4721467.8
MOZ,1998,14.8217649361,4240336762.54804,183.5,2.53621646047384,17295521.0,5.69992495479209,4998405.569
MOZ,1999,14.8217649361,4448023241.57899,180.0,2.51484550051281,17735992.0,5.58152533981006,5285325.616
MOZ,2000,14.8217649361,4248747769.46269,176.7,2.58616161353082,18200656.0,5.56158772171007,5587601.392
MRT,1991,0.536348874682,1130247027.63283,122.7,2.71435080996856,2050456.0,2.76471595835127,814441.1232
MRT,1992,0.536350845623,1464392409.33441,121.5,2.7482907169576,2107590.0,2.7986305116275,837556.266
MRT,1993,0.536352817137,1249945001.95842,120.4,2.77746113496542,2166948.0,2.82777560143567,861578.5248
MRT,1994,0.536354788843,1315932677.59992,119.3,2.79878968044569,2228453.0,2.849078844191,886478.6034
MRT,1995,0.53635676093,1415296645.18954,118.6,2.81402997318864,2292053.0,2.86429385964522,912237.094
MRT,1996,0.5363587334,1442598429.56591,118.2,2.82293138923834,2357678.0,2.92338343183892,939298.9152
MRT,1997,0.536360705966,1401946882.22159,117.5,2.83085029150668,2425374.0,2.93120152923068,967239.1512
MRT,1998,0.53636267901,1222433071.75792,116.8,2.8429635188403,2495316.0,2.94321415380285,996130.1472
MRT,1999,0.53636267901,1194629187.73901,116.0,2.86111495532745,2567741.0,2.96126518903638,1026069.3036
MRT,2000,0.53636267901,1081168277.74625,115.6,2.87908688635802,2642743.0,2.97913691971636,1057097.2
MUS,1991,1.65775668248,2856889162.09058,23.0,0.909367846308137,1066655.85521598,0.635645047667234,466981.933413554
MUS,1992,1.65801345612,3224265824.18732,22.4,1.33581533058893,1081000.0,1.06134123329703,471964.6
MUS,1993,1.65826964745,3263363787.82618,22.0,1.46926426360221,1097000.0,1.19403473206255,477633.8
MUS,1994,4.42783556932,3558143642.14255,21.9,1.44798910003146,1113000.0,1.17199996440589,483264.6
MUS,1995,4.42809036514,4040342059.56741,21.8,0.846096025745333,1122457.0,0.569343081575167,486023.881
MUS,1996,4.42834435904,4421952121.4867,21.6,1.02276454116175,1133996.0,0.745243548983461,489659.4728
MUS,1997,4.42859764121,4187375887.65948,21.1,1.25209760994193,1148284.0,0.973804294897489,494451.0904
MUS,1998,4.42885015725,4169672974.23127,20.4,1.05142162473208,1160421.0,0.772351676173876,498284.7774
MUS,1999,4.42885015725,4291171395.71085,19.5,1.27124855157122,1175267.0,0.991397622661385,503249.3294
MUS,2000,4.48344575935,4582562397.94315,18.6,0.982676166064297,1186873.0,0.702039873368504,506794.771
MWI,1991,15.0172057639,2203538071.03109,218.1,2.13884668918367,9583696.0,5.02774767439738,1144293.3024
MWI,1992,15.0172123094,1799527046.08939,214.7,1.01770764162737,9681728.0,3.82548911708141,1188916.1984
MWI,1993,15.0172188633,2070646319.83526,212.5,0.411187349793076,9721620.0,3.14228078920013,1226868.444
MWI,1994,15.0172254089,1181801219.6516,209.3,0.518566464728833,9772164.0,3.17704984583502,1266472.4544
MWI,1995,15.0172319628,1397457933.80703,205.1,1.13135872158867,9883350.0,3.72099315194662,1314485.55
MWI,1996,15.0172385252,2281034088.6886,199.4,1.87692612548224,10070605.0,4.69401382215187,1377658.764
MWI,1997,15.0172450875,2663348222.10954,191.1,2.43781852674394,10319125.0,5.17771594555538,1450868.975
